taxon	sequenceID	pubmed_id	source	name	isolate	country	subtype	genotype	collection_year
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155740	KC155740	23583225	ncbi-nuccore-srlv	SRLV	11-42	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155741	KC155741	23583225	ncbi-nuccore-srlv	SRLV	11-43	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155742	KC155742	23583225	ncbi-nuccore-srlv	SRLV	11-44	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155743	KC155743	23583225	ncbi-nuccore-srlv	SRLV	11-45	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155744	KC155744	23583225	ncbi-nuccore-srlv	SRLV	11-46	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155745	KC155745	23583225	ncbi-nuccore-srlv	SRLV	11-47	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155746	KC155746	23583225	ncbi-nuccore-srlv	SRLV	11-48	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155747	KC155747	23583225	ncbi-nuccore-srlv	SRLV	11-49	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155748	KC155748	23583225	ncbi-nuccore-srlv	SRLV	1-5	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155749	KC155749	23583225	ncbi-nuccore-srlv	SRLV	1-6	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155750	KC155750	23583225	ncbi-nuccore-srlv	SRLV	1-7	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155751	KC155751	23583225	ncbi-nuccore-srlv	SRLV	1-8	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155752	KC155752	23583225	ncbi-nuccore-srlv	SRLV	1-11	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155753	KC155753	23583225	ncbi-nuccore-srlv	SRLV	1-16	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155754	KC155754	23583225	ncbi-nuccore-srlv	SRLV	1-17	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155755	KC155755	23583225	ncbi-nuccore-srlv	SRLV	1-18	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155756	KC155756	23583225	ncbi-nuccore-srlv	SRLV	1-19	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155757	KC155757	23583225	ncbi-nuccore-srlv	SRLV	1-21	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155758	KC155758	23583225	ncbi-nuccore-srlv	SRLV	1-23	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155759	KC155759	23583225	ncbi-nuccore-srlv	SRLV	1-32	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155760	KC155760	23583225	ncbi-nuccore-srlv	SRLV	3-1	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155761	KC155761	23583225	ncbi-nuccore-srlv	SRLV	3-2	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155762	KC155762	23583225	ncbi-nuccore-srlv	SRLV	3-4	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155763	KC155763	23583225	ncbi-nuccore-srlv	SRLV	3-7	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155764	KC155764	23583225	ncbi-nuccore-srlv	SRLV	3-8	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155765	KC155765	23583225	ncbi-nuccore-srlv	SRLV	3-13	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155766	KC155766	23583225	ncbi-nuccore-srlv	SRLV	3-14	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155767	KC155767	23583225	ncbi-nuccore-srlv	SRLV	3-17	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155768	KC155768	23583225	ncbi-nuccore-srlv	SRLV	3-19	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155769	KC155769	23583225	ncbi-nuccore-srlv	SRLV	3-21	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155770	KC155770	23583225	ncbi-nuccore-srlv	SRLV	3-20	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155771	KC155771	23583225	ncbi-nuccore-srlv	SRLV	3-24	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155772	KC155772	23583225	ncbi-nuccore-srlv	SRLV	3-25	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155773	KC155773	23583225	ncbi-nuccore-srlv	SRLV	3-26	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155774	KC155774	23583225	ncbi-nuccore-srlv	SRLV	3-28	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155775	KC155775	23583225	ncbi-nuccore-srlv	SRLV	3-29	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155776	KC155776	23583225	ncbi-nuccore-srlv	SRLV	3-33	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155777	KC155777	23583225	ncbi-nuccore-srlv	SRLV	3-34	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155778	KC155778	23583225	ncbi-nuccore-srlv	SRLV	3-38	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155779	KC155779	23583225	ncbi-nuccore-srlv	SRLV	3-40	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155780	KC155780	23583225	ncbi-nuccore-srlv	SRLV	5-1	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155781	KC155781	23583225	ncbi-nuccore-srlv	SRLV	5-2	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155782	KC155782	23583225	ncbi-nuccore-srlv	SRLV	5-3	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155783	KC155783	23583225	ncbi-nuccore-srlv	SRLV	5-4	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155784	KC155784	23583225	ncbi-nuccore-srlv	SRLV	5-5	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155785	KC155785	23583225	ncbi-nuccore-srlv	SRLV	5-6	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155786	KC155786	23583225	ncbi-nuccore-srlv	SRLV	5-8	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155787	KC155787	23583225	ncbi-nuccore-srlv	SRLV	5-9	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155788	KC155788	23583225	ncbi-nuccore-srlv	SRLV	6-1	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155789	KC155789	23583225	ncbi-nuccore-srlv	SRLV	6-2	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155790	KC155790	23583225	ncbi-nuccore-srlv	SRLV	6-3	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155791	KC155791	23583225	ncbi-nuccore-srlv	SRLV	6-4	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155792	KC155792	23583225	ncbi-nuccore-srlv	SRLV	6-5	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155793	KC155793	23583225	ncbi-nuccore-srlv	SRLV	6-6	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155794	KC155794	23583225	ncbi-nuccore-srlv	SRLV	6-8	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155795	KC155795	23583225	ncbi-nuccore-srlv	SRLV	6-9	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155796	KC155796	23583225	ncbi-nuccore-srlv	SRLV	6-10	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155797	KC155797	23583225	ncbi-nuccore-srlv	SRLV	6-11	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155798	KC155798	23583225	ncbi-nuccore-srlv	SRLV	6-13	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155799	KC155799	23583225	ncbi-nuccore-srlv	SRLV	6-14	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155800	KC155800	23583225	ncbi-nuccore-srlv	SRLV	6-15	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155801	KC155801	23583225	ncbi-nuccore-srlv	SRLV	6-16	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155802	KC155802	23583225	ncbi-nuccore-srlv	SRLV	6-17	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155803	KC155803	23583225	ncbi-nuccore-srlv	SRLV	6-18	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155804	KC155804	23583225	ncbi-nuccore-srlv	SRLV	6-19	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155805	KC155805	23583225	ncbi-nuccore-srlv	SRLV	6-20	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155806	KC155806	23583225	ncbi-nuccore-srlv	SRLV	7-6	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155807	KC155807	23583225	ncbi-nuccore-srlv	SRLV	7-8	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155808	KC155808	23583225	ncbi-nuccore-srlv	SRLV	7-9	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155809	KC155809	23583225	ncbi-nuccore-srlv	SRLV	7-10	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155810	KC155810	23583225	ncbi-nuccore-srlv	SRLV	7-11	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155811	KC155811	23583225	ncbi-nuccore-srlv	SRLV	7-12	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155812	KC155812	23583225	ncbi-nuccore-srlv	SRLV	7-13	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155813	KC155813	23583225	ncbi-nuccore-srlv	SRLV	7-18	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155814	KC155814	23583225	ncbi-nuccore-srlv	SRLV	7-20	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155815	KC155815	23583225	ncbi-nuccore-srlv	SRLV	7-21	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155816	KC155816	23583225	ncbi-nuccore-srlv	SRLV	7-23	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155817	KC155817	23583225	ncbi-nuccore-srlv	SRLV	7-25	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155818	KC155818	23583225	ncbi-nuccore-srlv	SRLV	7-26	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC155819	KC155819	23583225	ncbi-nuccore-srlv	SRLV	9-31	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197179	KC197179	23811153	ncbi-nuccore-srlv	SRLV	Goat 10-1	Canada	1	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197180	KC197180	23811153	ncbi-nuccore-srlv	SRLV	Goat 10-5	Canada	1	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197181	KC197181	23811153	ncbi-nuccore-srlv	SRLV	Goat 10-6A	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197182	KC197182	23811153	ncbi-nuccore-srlv	SRLV	Sheep 10-11	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197183	KC197183	23811153	ncbi-nuccore-srlv	SRLV	Sheep 10-15	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197184	KC197184	23811153	ncbi-nuccore-srlv	SRLV	Sheep 10-12	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197185	KC197185	23811153	ncbi-nuccore-srlv	SRLV	Sheep 10-13A	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197186	KC197186	23811153	ncbi-nuccore-srlv	SRLV	Sheep 10-16	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197187	KC197187	23811153	ncbi-nuccore-srlv	SRLV	Sheep 10-17	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197191	KC197191	23811153	ncbi-nuccore-srlv	SRLV	Goat 12-7	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197192	KC197192	23811153	ncbi-nuccore-srlv	SRLV	Goat 12-8A	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197194	KC197194	23811153	ncbi-nuccore-srlv	SRLV	Sheep 12-10	Canada	3	A	2011
