taxon	sequenceID	pubmed_id	source	name	isolate	country	subtype	genotype	collection_year
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ610928	JQ610928	24004524	ncbi-nuccore-srlv	SRLV	36-2s	Slovenia	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ610929	JQ610929	24004524	ncbi-nuccore-srlv	SRLV	36-5s	Slovenia	1	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ610930	JQ610930	24004524	ncbi-nuccore-srlv	SRLV	36-9s	Slovenia	1	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ610931	JQ610931	24004524	ncbi-nuccore-srlv	SRLV	36-10s	Slovenia	1	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ610932	JQ610932	24004524	ncbi-nuccore-srlv	SRLV	36-14s	Slovenia	1	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ610933	JQ610933	24004524	ncbi-nuccore-srlv	SRLV	36-36s	Slovenia	1	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ610934	JQ610934	24004524	ncbi-nuccore-srlv	SRLV	36-39s	Slovenia	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ610935	JQ610935	24004524	ncbi-nuccore-srlv	SRLV	36-43s	Slovenia	1	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ610936	JQ610936	24004524	ncbi-nuccore-srlv	SRLV	36-50s	Slovenia	1	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ610937	JQ610937	24004524	ncbi-nuccore-srlv	SRLV	36-51s	Slovenia	1	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ610938	JQ610938	24004524	ncbi-nuccore-srlv	SRLV	36-52s	Slovenia	1	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ610939	JQ610939	24004524	ncbi-nuccore-srlv	SRLV	36-56s	Slovenia	1	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ610940	JQ610940	24004524	ncbi-nuccore-srlv	SRLV	36-57s	Slovenia	1	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JQ610941	JQ610941	24004524	ncbi-nuccore-srlv	SRLV	36-68s	Slovenia	1	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197179	KC197179	23811153	ncbi-nuccore-srlv	SRLV	Goat 10-1	Canada	1	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197180	KC197180	23811153	ncbi-nuccore-srlv	SRLV	Goat 10-5	Canada	1	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197183	KC197183	23811153	ncbi-nuccore-srlv	SRLV	Sheep 10-15	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197184	KC197184	23811153	ncbi-nuccore-srlv	SRLV	Sheep 10-12	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197185	KC197185	23811153	ncbi-nuccore-srlv	SRLV	Sheep 10-13A	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197186	KC197186	23811153	ncbi-nuccore-srlv	SRLV	Sheep 10-16	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197192	KC197192	23811153	ncbi-nuccore-srlv	SRLV	Goat 12-8A	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197194	KC197194	23811153	ncbi-nuccore-srlv	SRLV	Sheep 12-10	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197195	KC197195	23811153	ncbi-nuccore-srlv	SRLV	Sheep 12-11	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197196	KC197196	23811153	ncbi-nuccore-srlv	SRLV	Sheep 12-12	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197197	KC197197	23811153	ncbi-nuccore-srlv	SRLV	Sheep 12-13	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC197198	KC197198	23811153	ncbi-nuccore-srlv	SRLV	Sheep 12-15	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KC560792	KC560792	24045043	ncbi-nuccore-srlv	SRLV	6612	Belgium	1	A	2007
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KR011757	KR011757	-	ncbi-nuccore-srlv	SRLV	Sichuan	China	3	A	1992
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/KT453988	KT453988	26517396	ncbi-refseqs-srlv	SRLV	g6221	Switzerland	4	A	2011
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/KT453989	KT453989	26517396	ncbi-refseqs-srlv	SRLV	s7385	Switzerland	4	A	2011
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/KT453990	KT453990	26517396	ncbi-refseqs-srlv	SRLV	s7631	Switzerland	4	A	2011
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/KT898826	KT898826	-	ncbi-refseqs-srlv	SRLV	Jord1	Jordan	0	A	2007
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KT921318	KT921318	-	ncbi-nuccore-srlv	SRLV	sh173	Jordan	0	A	2007
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KT921319	KT921319	-	ncbi-nuccore-srlv	SRLV	sh235	Jordan	3	A	2007
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KT921320	KT921320	-	ncbi-nuccore-srlv	SRLV	sh301	Jordan	3	A	2007
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/KY358787	KY358787	-	ncbi-refseqs-srlv	SRLV	USMARC-200303013-1	United States	3	A	2006
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/KY358788	KY358788	-	ncbi-refseqs-srlv	SRLV	USMARC-199906011-2	United States	3	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865009	KY865009	29505612	ncbi-nuccore-srlv	SRLV	2993	Poland	3	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865011	KY865011	29505612	ncbi-nuccore-srlv	SRLV	5616	Poland	3	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865012	KY865012	29505612	ncbi-nuccore-srlv	SRLV	8344	Poland	3	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865013	KY865013	29505612	ncbi-nuccore-srlv	SRLV	1561	Poland	3	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865014	KY865014	29505612	ncbi-nuccore-srlv	SRLV	8370	Poland	3	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865017	KY865017	29505612	ncbi-nuccore-srlv	SRLV	10	Poland	3	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865020	KY865020	29505612	ncbi-nuccore-srlv	SRLV	2991'	Poland	1	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865021	KY865021	29505612	ncbi-nuccore-srlv	SRLV	1202	Poland	3	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865022	KY865022	29505612	ncbi-nuccore-srlv	SRLV	1202'	Poland	3	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865023	KY865023	29505612	ncbi-nuccore-srlv	SRLV	1203	Poland	3	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865027	KY865027	29505612	ncbi-nuccore-srlv	SRLV	42	Poland	3	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865028	KY865028	29505612	ncbi-nuccore-srlv	SRLV	3085	Poland	3	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865030	KY865030	29505612	ncbi-nuccore-srlv	SRLV	2	Poland	3	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KY865031	KY865031	29505612	ncbi-nuccore-srlv	SRLV	5	Poland	3	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/L06906	L06906	2824836	ncbi-nuccore-srlv	SRLV	kv1772	-	1	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/LC208636	LC208636	-	ncbi-nuccore-srlv	SRLV	12_G2	Japan	1	A	2014
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/LC208641	LC208641	-	ncbi-nuccore-srlv	SRLV	44_G6	Japan	1	A	2014
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/LC208646	LC208646	-	ncbi-nuccore-srlv	SRLV	63_G10	Japan	1	A	2014
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/LC208647	LC208647	-	ncbi-nuccore-srlv	SRLV	73_G12	Japan	1	A	2014
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/M10608	M10608	2410140	ncbi-refseqs-srlv	SRLV	Icelandic 1514; Icelandic LV1-1	Iceland	1	A	1953
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/M31646	M31646	2158181	ncbi-refseqs-srlv	SRLV	-	South Africa	1	A	1976
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/M34193	M34193	2158181	ncbi-refseqs-srlv	SRLV	-	South Africa	1	A	1976
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/M51543	M51543	2824836	ncbi-refseqs-srlv	SRLV	-	Iceland	1	A	1952
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/M60609	M60609	1847257	ncbi-nuccore-srlv	SRLV	Icelandic 1514	-	1	A	-
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/M60610	M60610	1847257	ncbi-refseqs-srlv	SRLV	Icelandic 1514	Iceland	1	A	1949
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MG554403	MG554403	-	ncbi-refseqs-srlv	SRLV	SRLV002	Italy	8	A	2008
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MG554404	MG554404	-	ncbi-refseqs-srlv	SRLV	SRLV003	Italy	8	A	2008
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MG554405	MG554405	-	ncbi-refseqs-srlv	SRLV	SRLV004	Italy	8	A	2008
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MG554406	MG554406	-	ncbi-refseqs-srlv	SRLV	SRLV005	Italy	8	A	2008
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MG554407	MG554407	-	ncbi-refseqs-srlv	SRLV	SRLV006	Italy	8	A	2008
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MG554408	MG554408	-	ncbi-refseqs-srlv	SRLV	SRLV007	Italy	8	A	2008
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MG554409	MG554409	-	ncbi-refseqs-srlv	SRLV	SRLV009	Italy	1	A	2008
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MH374283	MH374283	-	ncbi-refseqs-srlv	SRLV	SRLV024	Italy	8	A	2017
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MH374284	MH374284	-	ncbi-refseqs-srlv	SRLV	SRLV025	Italy	8	A	2017
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MH374285	MH374285	-	ncbi-refseqs-srlv	SRLV	SRLV026	Italy	8	A	2017
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MH374286	MH374286	-	ncbi-refseqs-srlv	SRLV	SRLV032	Italy	8	A	2017
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MH374287	MH374287	-	ncbi-refseqs-srlv	SRLV	SRLV038	Italy	18	A	2017
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MH374291	MH374291	-	ncbi-refseqs-srlv	SRLV	SRLV_VdA	Italy	8	A	2017
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MH916859	MH916859	-	ncbi-refseqs-srlv	SRLV	1150	United States	3	A	2017
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MK503987	MK503987	-	ncbi-nuccore-srlv	SRLV	Erdene_01	Mongolia	0	A	2018
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MK573535	MK573535	-	ncbi-nuccore-srlv	SRLV	SRLV_Mongolia_02_2101A	Mongolia	-	A	2018
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MN186565	MN186565	-	ncbi-nuccore-srlv	SRLV	TR-Yalova-2016	Turkey	3	A	2016
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MP829719	MP829719	-	ncbi-nuccore-srlv	SRLV	-	-	1	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/MP829730	MP829730	-	ncbi-nuccore-srlv	SRLV	-	-	1	A	-
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MT993896	MT993896	-	ncbi-refseqs-srlv	SRLV	USMARC-200303013-1	United States	3	A	2006
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MT993897	MT993897	-	ncbi-refseqs-srlv	SRLV	USMARC-200303038-1	United States	3	A	2006
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MT993898	MT993898	-	ncbi-refseqs-srlv	SRLV	USMARC-200303332-1	United States	3	A	2006
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MT993899	MT993899	-	ncbi-refseqs-srlv	SRLV	USMARC-200103515-1	United States	3	A	2006
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MT993900	MT993900	-	ncbi-refseqs-srlv	SRLV	USMARC-200050064-r	United States	3	A	2006
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MT993901	MT993901	-	ncbi-refseqs-srlv	SRLV	USMARC-200323455-1	United States	3	A	2007
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MT993902	MT993902	-	ncbi-refseqs-srlv	SRLV	USMARC-200103342-1	United States	3	A	2006
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MT993903	MT993903	-	ncbi-refseqs-srlv	SRLV	USMARC-199835918-1	United States	3	A	2007
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MT993904	MT993904	-	ncbi-refseqs-srlv	SRLV	USMARC-200023230-1	United States	3	A	2006
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/MT993905	MT993905	-	ncbi-refseqs-srlv	SRLV	USMARC-201373037-1	United States	3	A	2017
