taxon	sequenceID	pubmed_id	source	name	isolate	country	subtype	genotype	collection_year
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190001	DQ190001	16293335	ncbi-nuccore-srlv	SRLV	G6VA	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190002	DQ190002	16293335	ncbi-nuccore-srlv	SRLV	G5VA	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190003	DQ190003	16293335	ncbi-nuccore-srlv	SRLV	G8VA	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190004	DQ190004	16293335	ncbi-nuccore-srlv	SRLV	G17AT	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190005	DQ190005	16293335	ncbi-nuccore-srlv	SRLV	G19AT	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190006	DQ190006	16293335	ncbi-nuccore-srlv	SRLV	G20AT	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190007	DQ190007	16293335	ncbi-nuccore-srlv	SRLV	G25AT	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190008	DQ190008	16293335	ncbi-nuccore-srlv	SRLV	G49AT	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190009	DQ190009	16293335	ncbi-nuccore-srlv	SRLV	G67SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190010	DQ190010	16293335	ncbi-nuccore-srlv	SRLV	G150SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190011	DQ190011	16293335	ncbi-nuccore-srlv	SRLV	G157SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190012	DQ190012	16293335	ncbi-nuccore-srlv	SRLV	G156SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190013	DQ190013	16293335	ncbi-nuccore-srlv	SRLV	G172VA	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190014	DQ190014	16293335	ncbi-nuccore-srlv	SRLV	G173VA	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190015	DQ190015	16293335	ncbi-nuccore-srlv	SRLV	G188BG	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190016	DQ190016	16293335	ncbi-nuccore-srlv	SRLV	G189BG	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190017	DQ190017	16293335	ncbi-nuccore-srlv	SRLV	G213BG	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190018	DQ190018	16293335	ncbi-nuccore-srlv	SRLV	G214BG	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190019	DQ190019	16293335	ncbi-nuccore-srlv	SRLV	G215BG	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190020	DQ190020	16293335	ncbi-nuccore-srlv	SRLV	G216BG	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190021	DQ190021	16293335	ncbi-nuccore-srlv	SRLV	G233SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190022	DQ190022	16293335	ncbi-nuccore-srlv	SRLV	G234SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190023	DQ190023	16293335	ncbi-nuccore-srlv	SRLV	G236SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190024	DQ190024	16293335	ncbi-nuccore-srlv	SRLV	G235SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190025	DQ190025	16293335	ncbi-nuccore-srlv	SRLV	G240SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190026	DQ190026	16293335	ncbi-nuccore-srlv	SRLV	G241SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190027	DQ190027	16293335	ncbi-nuccore-srlv	SRLV	G242SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190028	DQ190028	16293335	ncbi-nuccore-srlv	SRLV	G243SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190029	DQ190029	16293335	ncbi-nuccore-srlv	SRLV	G249SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190030	DQ190030	16293335	ncbi-nuccore-srlv	SRLV	G250SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190031	DQ190031	16293335	ncbi-nuccore-srlv	SRLV	G252SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190032	DQ190032	16293335	ncbi-nuccore-srlv	SRLV	G280BG	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190033	DQ190033	16293335	ncbi-nuccore-srlv	SRLV	G282BG	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190034	DQ190034	16293335	ncbi-nuccore-srlv	SRLV	G312VA	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190035	DQ190035	16293335	ncbi-nuccore-srlv	SRLV	G343VA	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190036	DQ190036	16293335	ncbi-nuccore-srlv	SRLV	G344VA	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190037	DQ190037	16293335	ncbi-nuccore-srlv	SRLV	G430AL	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190038	DQ190038	16293335	ncbi-nuccore-srlv	SRLV	G428AL	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190039	DQ190039	16293335	ncbi-nuccore-srlv	SRLV	G429AL	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190040	DQ190040	16293335	ncbi-nuccore-srlv	SRLV	G431AL	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190041	DQ190041	16293335	ncbi-nuccore-srlv	SRLV	G433AL	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190042	DQ190042	16293335	ncbi-nuccore-srlv	SRLV	G432AL	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190043	DQ190043	16293335	ncbi-nuccore-srlv	SRLV	G440PC	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190044	DQ190044	16293335	ncbi-nuccore-srlv	SRLV	G437PC	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190045	DQ190045	16293335	ncbi-nuccore-srlv	SRLV	G438PC	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190046	DQ190046	16293335	ncbi-nuccore-srlv	SRLV	G439PC	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190047	DQ190047	16293335	ncbi-nuccore-srlv	SRLV	G441PC	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190048	DQ190048	16293335	ncbi-nuccore-srlv	SRLV	G451PC	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190049	DQ190049	16293335	ncbi-nuccore-srlv	SRLV	G442SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190050	DQ190050	16293335	ncbi-nuccore-srlv	SRLV	G443SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190051	DQ190051	16293335	ncbi-nuccore-srlv	SRLV	G444SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ190052	DQ190052	16293335	ncbi-nuccore-srlv	SRLV	G445SO	Italy	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ447661	DQ447661	17337054	ncbi-nuccore-srlv	SRLV	54PL	Poland	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ456481	DQ456481	17337054	ncbi-nuccore-srlv	SRLV	31PL	Poland	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ456482	DQ456482	17337054	ncbi-nuccore-srlv	SRLV	62PL	Poland	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ456483	DQ456483	17337054	ncbi-nuccore-srlv	SRLV	71PL	Poland	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ456484	DQ456484	17337054	ncbi-nuccore-srlv	SRLV	28PL	Poland	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ456485	DQ456485	17337054	ncbi-nuccore-srlv	SRLV	34PL	Poland	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ456486	DQ456486	17337054	ncbi-nuccore-srlv	SRLV	56PL	Poland	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/DQ456487	DQ456487	17337054	ncbi-nuccore-srlv	SRLV	67PL	Poland	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/EU010120	EU010120	18024912	ncbi-nuccore-srlv	SRLV	It-047g05	Italy	1	B	2006
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/EU010121	EU010121	18024912	ncbi-nuccore-srlv	SRLV	It-043g05	Italy	1	B	2006
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/EU010122	EU010122	18024912	ncbi-nuccore-srlv	SRLV	It-041.9g05	Italy	1	B	2006
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/EU010126	EU010126	18024912	ncbi-nuccore-srlv	SRLV	It-007.5s03	Italy	1	B	2006
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/EU375959	EU375959	18474564	ncbi-nuccore-srlv	SRLV	Goat2-1	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/EU375960	EU375960	18474564	ncbi-nuccore-srlv	SRLV	Goat2-3	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/EU375961	EU375961	18474564	ncbi-nuccore-srlv	SRLV	Goat2-4	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/EU375962	EU375962	18474564	ncbi-nuccore-srlv	SRLV	Goat3-1	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/EU375963	EU375963	18474564	ncbi-nuccore-srlv	SRLV	Goat3-2	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/EU375964	EU375964	18474564	ncbi-nuccore-srlv	SRLV	Goat3-3	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/EU375965	EU375965	18474564	ncbi-nuccore-srlv	SRLV	Goat3-4	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/EU375966	EU375966	18474564	ncbi-nuccore-srlv	SRLV	Goat3-5	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/EU375967	EU375967	18474564	ncbi-nuccore-srlv	SRLV	Goat3-6	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/EU526865	EU526865	18474564	ncbi-nuccore-srlv	SRLV	goat2.2	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/EU919141	EU919141	-	ncbi-nuccore-srlv	SRLV	Korat/NIAH58-44	Thailand	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/EU983108	EU983108	-	ncbi-nuccore-srlv	SRLV	NIAH51016PCG	Thailand	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/EU983109	EU983109	-	ncbi-nuccore-srlv	SRLV	NIAH44058PCG	Thailand	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/FJ167525	FJ167525	-	ncbi-nuccore-srlv	SRLV	Korat/NIAH582_08	Thailand	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/GQ161209	GQ161209	-	ncbi-nuccore-srlv	SRLV	NIAH34/2008	Thailand	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/GQ161210	GQ161210	-	ncbi-nuccore-srlv	SRLV	NIAH81/2008	Thailand	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/GQ161211	GQ161211	-	ncbi-nuccore-srlv	SRLV	NIAH561/2008	Thailand	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/GQ161212	GQ161212	-	ncbi-nuccore-srlv	SRLV	NIAH571/2008	Thailand	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/GQ161213	GQ161213	-	ncbi-nuccore-srlv	SRLV	NIAH572/2008	Thailand	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/GQ161214	GQ161214	-	ncbi-nuccore-srlv	SRLV	NIAH578/2008	Thailand	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/GQ161215	GQ161215	-	ncbi-nuccore-srlv	SRLV	NIAH1150/2008	Thailand	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/GQ996380	GQ996380	-	ncbi-nuccore-srlv	SRLV	Shanxi	China	1	B	2007
alignment/AL_SRLV_B1/member/ncbi-refseqs-srlv/GU120138	GU120138	22566005	ncbi-refseqs-srlv	SRLV	Shanxi	China	1	B	2009
alignment/AL_SRLV_B1/member/ncbi-refseqs-srlv/HM210570	HM210570	20932787	ncbi-refseqs-srlv	SRLV	FESC-752	Mexico	1	B	2004
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HM534737	HM534737	-	ncbi-nuccore-srlv	SRLV	L-114	Turkey	1	B	2009
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HM534738	HM534738	-	ncbi-nuccore-srlv	SRLV	LS-105	Turkey	1	B	2009
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HM534739	HM534739	-	ncbi-nuccore-srlv	SRLV	LS-107	Turkey	1	B	2009
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HM534740	HM534740	-	ncbi-nuccore-srlv	SRLV	BUS-27	Turkey	1	B	2009
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HM534741	HM534741	-	ncbi-nuccore-srlv	SRLV	L-107	Turkey	1	B	2009
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ158122	HQ158122	21639904	ncbi-nuccore-srlv	SRLV	CBonnie	Canada	1	B	2004
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ158123	HQ158123	21639904	ncbi-nuccore-srlv	SRLV	C30	Canada	1	B	2004
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ158124	HQ158124	21639904	ncbi-nuccore-srlv	SRLV	C51	Canada	1	B	2004
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ158125	HQ158125	21639904	ncbi-nuccore-srlv	SRLV	c69	Canada	1	B	2004
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ158126	HQ158126	21639904	ncbi-nuccore-srlv	SRLV	c95	Canada	1	B	2004
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ158127	HQ158127	21639904	ncbi-nuccore-srlv	SRLV	c5FC1	Canada	1	B	2004
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ158128	HQ158128	21639904	ncbi-nuccore-srlv	SRLV	cFC2-8	Canada	1	B	2004
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ158129	HQ158129	21639904	ncbi-nuccore-srlv	SRLV	cFC2-44	Canada	1	B	2004
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ158130	HQ158130	21639904	ncbi-nuccore-srlv	SRLV	cFC4-12	Canada	1	B	2004
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ158131	HQ158131	21639904	ncbi-nuccore-srlv	SRLV	cFC4-24	Canada	1	B	2004
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910472	HQ910472	-	ncbi-nuccore-srlv	SRLV	1-24g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910473	HQ910473	-	ncbi-nuccore-srlv	SRLV	1-32g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910474	HQ910474	-	ncbi-nuccore-srlv	SRLV	1-38g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910475	HQ910475	-	ncbi-nuccore-srlv	SRLV	1-43g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910476	HQ910476	-	ncbi-nuccore-srlv	SRLV	1-65g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910477	HQ910477	-	ncbi-nuccore-srlv	SRLV	1-66g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910478	HQ910478	-	ncbi-nuccore-srlv	SRLV	1-77g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910479	HQ910479	-	ncbi-nuccore-srlv	SRLV	1-86g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910480	HQ910480	-	ncbi-nuccore-srlv	SRLV	1-87g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910481	HQ910481	-	ncbi-nuccore-srlv	SRLV	1-90g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910482	HQ910482	-	ncbi-nuccore-srlv	SRLV	1-96g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910483	HQ910483	-	ncbi-nuccore-srlv	SRLV	1-99g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910484	HQ910484	-	ncbi-nuccore-srlv	SRLV	1-106g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910485	HQ910485	-	ncbi-nuccore-srlv	SRLV	1-108g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910486	HQ910486	-	ncbi-nuccore-srlv	SRLV	1-110g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910487	HQ910487	-	ncbi-nuccore-srlv	SRLV	1-112g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910488	HQ910488	-	ncbi-nuccore-srlv	SRLV	1-113g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910489	HQ910489	-	ncbi-nuccore-srlv	SRLV	1-114g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910490	HQ910490	-	ncbi-nuccore-srlv	SRLV	2-3g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910491	HQ910491	-	ncbi-nuccore-srlv	SRLV	2-90g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910492	HQ910492	-	ncbi-nuccore-srlv	SRLV	3-8g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/HQ910493	HQ910493	-	ncbi-nuccore-srlv	SRLV	3-10g	Slovenia	1	B	2008
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JF714253	JF714253	-	ncbi-nuccore-srlv	SRLV	-	Thailand	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JF714254	JF714254	-	ncbi-nuccore-srlv	SRLV	-	Thailand	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JF714255	JF714255	-	ncbi-nuccore-srlv	SRLV	-	Thailand	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JN184373	JN184373	23375019	ncbi-nuccore-srlv	SRLV	N-376b	Spain	1	B	2004
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JN184375	JN184375	23375019	ncbi-nuccore-srlv	SRLV	8130	Spain	1	B	2002
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JN184376	JN184376	23375019	ncbi-nuccore-srlv	SRLV	CC4318	Spain	1	B	2002
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JN184377	JN184377	23375019	ncbi-nuccore-srlv	SRLV	4088DT	Spain	1	B	2002
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JN184378	JN184378	23375019	ncbi-nuccore-srlv	SRLV	N-541	Spain	1	B	2004
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JQ610942	JQ610942	24004524	ncbi-nuccore-srlv	SRLV	37-20g	Slovenia	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JQ610943	JQ610943	24004524	ncbi-nuccore-srlv	SRLV	37-25g	Slovenia	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JQ610944	JQ610944	24004524	ncbi-nuccore-srlv	SRLV	37-31g	Slovenia	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JQ610945	JQ610945	24004524	ncbi-nuccore-srlv	SRLV	37-43g	Slovenia	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JQ610946	JQ610946	24004524	ncbi-nuccore-srlv	SRLV	37-53g	Slovenia	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JQ610947	JQ610947	24004524	ncbi-nuccore-srlv	SRLV	37-59g	Slovenia	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JQ610948	JQ610948	24004524	ncbi-nuccore-srlv	SRLV	37-61g	Slovenia	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JQ610949	JQ610949	24004524	ncbi-nuccore-srlv	SRLV	37-63g	Slovenia	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JQ610950	JQ610950	24004524	ncbi-nuccore-srlv	SRLV	37-65g	Slovenia	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JQ610951	JQ610951	24004524	ncbi-nuccore-srlv	SRLV	37-66g	Slovenia	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JQ610952	JQ610952	24004524	ncbi-nuccore-srlv	SRLV	37-70g	Slovenia	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JQ610953	JQ610953	24004524	ncbi-nuccore-srlv	SRLV	37-78g	Slovenia	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JQ610954	JQ610954	24004524	ncbi-nuccore-srlv	SRLV	37-85g	Slovenia	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/JQ610955	JQ610955	24004524	ncbi-nuccore-srlv	SRLV	37-18g	Slovenia	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/KC197173	KC197173	23811153	ncbi-nuccore-srlv	SRLV	Goat 10-6B	Canada	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/KC197174	KC197174	23811153	ncbi-nuccore-srlv	SRLV	Sheep 10-13B	Canada	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/KC197175	KC197175	23811153	ncbi-nuccore-srlv	SRLV	Goat 10-7	Canada	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/KC197176	KC197176	23811153	ncbi-nuccore-srlv	SRLV	Goat 10-10	Canada	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/KC197177	KC197177	23811153	ncbi-nuccore-srlv	SRLV	Goat 10-2	Canada	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/KC197178	KC197178	23811153	ncbi-nuccore-srlv	SRLV	Goat 10-4	Canada	1	B	2011
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/KC197188	KC197188	23811153	ncbi-nuccore-srlv	SRLV	Goat 12-1	Canada	1	B	2011
